Time (s),X,Y,Sway Distance (cm),Sway Velocity (cm/s)
21.93407392501831,629,476,8.558621384311845,111.42708120071862
21.969645023345947,625,506,15.132745950421556,425.42251046165404
22.01253867149353,624,521,7.516648189186454,175.23919073808148
22.056403875350952,624,528,3.5,79.78989477345856
22.09246301651001,624,537,4.5,124.7949855530504
22.13798499107361,628,537,2.0,43.934825305211774
22.18080186843872,628,535,1.0,23.35527627278144
22.264364004135132,629,541,3.0413812651491097,36.396643525229244
22.297295093536377,630,546,2.5495097567963922,77.41953889627459
22.34769892692566,632,558,6.082762530298219,120.68055386421554
22.427581787109375,635,555,2.1213203435596424,26.555387960333388
22.46202802658081,636,552,1.5811388300841898,45.9016384472199
22.50996708869934,635,553,0.7071067811865476,14.75011712657649
22.54425287246704,635,557,2.0,58.3332151176941
22.587456941604614,633,566,4.6097722286464435,106.69764030715957
22.628653049468994,631,566,1.0,24.274137821273346
22.670182704925537,630,568,1.118033988749895,26.921340340032835
22.708947896957397,632,566,1.4142135623730951,36.481531194551565
22.757126808166504,633,562,2.0615528128088303,42.78952680896553
22.837369918823242,635,563,1.118033988749895,13.933083844824875
22.918941736221313,635,548,7.5,91.94351970117233
22.95641279220581,632,549,1.5811388300841898,42.196270922771845
23.003132820129395,631,547,1.118033988749895,23.93050771670276
23.080960988998413,631,543,2.0,25.69763658921378
23.118695735931396,631,550,3.5,92.7527089612121
23.166066884994507,630,536,7.0178344238090995,148.14575036927158
23.244014978408813,630,518,9.0,115.46145140668872
23.28037977218628,632,520,1.4142135623730951,38.88963515171757
23.328819751739502,637,522,2.692582403567252,55.585952521074454
23.366854906082153,638,524,1.118033988749895,29.394753566075806
23.40367579460144,639,525,0.7071067811865476,19.203957580115393
23.446969032287598,639,526,0.5,11.549147782030454
23.48662495613098,639,533,3.5,88.25919713339225
23.533960819244385,639,533,0.0,0.0
23.569373846054077,639,535,1.0,28.238196225754546
23.611779928207397,638,535,0.5,11.79076148068187
23.653101921081543,636,540,2.692582403567252,65.16100062666524
23.692194938659668,635,541,0.7071067811865476,18.087802502670407
23.7484290599823,634,541,0.5,8.891398820501731
23.818958044052124,635,534,3.5355339059327378,50.12880807176427
23.85389280319214,636,506,14.0089257261219,401.00249925799335
23.90024185180664,638,520,7.0710678118654755,152.56122883292667
23.945928812026978,638,532,6.0,131.32850097847358
23.985904693603516,637,556,12.010412149464313,300.44145809440374
24.062402963638306,638,566,5.024937810560445,65.6869470156017
24.10389280319214,636,563,1.8027756377319946,43.45101492602534
24.145832777023315,631,570,4.301162633521313,102.55520546662751
24.19198775291443,630,579,4.527692569068709,98.09760446523111
24.26950979232788,626,587,4.47213595499958,57.68857461486681
24.305304050445557,624,583,2.23606797749979,62.47001879878559
24.350435972213745,624,581,1.0,22.157266095078104
24.38903284072876,624,566,7.5,194.31628234509256
24.434401988983154,624,562,2.0,44.08282008702415
24.473715782165527,624,554,4.0,101.74546072022027
24.522361040115356,623,557,1.5811388300841898,32.503452478655106
24.594500064849854,623,546,5.5,76.24167391009773
24.63917374610901,623,544,1.0,22.384544362908606
24.67485475540161,623,548,2.0,56.05222609032655
24.720808744430542,623,548,0.0,0.0
24.7568359375,623,550,1.0,27.756811308393278
24.799757957458496,623,550,0.0,0.0
24.844059705734253,623,549,0.5,11.28623631030864
24.88190484046936,623,545,2.0,52.84695150377361
24.929014921188354,623,544,0.5,10.61343967934249
24.962318897247314,622,545,0.7071067811865476,21.231902759439755
25.010815858840942,622,544,0.5,10.309924242051807
25.047019004821777,622,542,1.0,27.621908895137867
25.087074041366577,625,538,2.5,62.41412355731743
25.13121771812439,626,536,1.118033988749895,25.327160555379574
25.170291900634766,626,508,14.0,358.29284454722404
25.207029819488525,628,485,11.543396380615196,314.2093167162038
25.25711464881897,629,492,3.5355339059327378,70.59091451837382
25.296196699142456,630,485,3.5355339059327378,90.46439162399986
25.333125829696655,629,489,2.0615528128088303,55.82456943531834
25.37519669532776,629,490,0.5,11.884709109249792
25.412298917770386,628,492,1.118033988749895,30.13388188480535
25.4669828414917,627,488,2.0615528128088303,37.699431067074734
25.539233922958374,625,477,5.5901699437494745,77.37143625079014
25.57944393157959,623,479,1.4142135623730951,35.17068538072683
25.620884895324707,623,468,5.5,132.71892115800617
25.66461682319641,623,464,2.0,45.73317704783972
25.701348066329956,622,460,2.0615528128088303,56.12532103293043
25.747332096099854,619,452,4.272001872658765,92.90185949417045
25.785900831222534,618,455,1.5811388300841898,40.99535089898211
25.83013391494751,616,457,1.4142135623730951,31.97185100559877
25.86342978477478,613,458,1.5811388300841898,47.4875363907502
25.913423776626587,611,459,1.118033988749895,22.363367023461485
25.9467670917511,609,498,19.525624189766635,585.5933675716826
25.993030786514282,609,494,2.0,43.2304425800334
26.027209758758545,608,493,0.7071067811865476,20.688357044008043
26.078105926513672,604,502,4.924428900898052,96.75441429285208
26.157880067825317,604,514,6.0,75.21234201143466
26.193182945251465,603,521,3.5355339059327378,100.14860441132501
26.23554491996765,603,535,7.0,165.24253288233274
26.27605390548706,606,530,2.9154759474226504,71.97109258699531
26.320762872695923,604,532,1.4142135623730951,31.631541738963875
26.358490705490112,600,537,3.2015621187164243,84.85942291414905
26.403554916381836,600,528,4.5,99.85751244623386
26.43790292739868,598,526,1.4142135623730951,41.173084568987285
26.482917070388794,596,518,4.123105625617661,91.59578194176288
26.53239893913269,596,520,1.0,20.209422671073806
26.606392860412598,596,535,7.5,101.35967752849174
26.642648935317993,600,526,4.924428900898052,135.82355270799638
26.686248779296875,600,549,11.5,263.7624117547342
26.733344793319702,600,539,5.0,106.16609714734098
26.81212592124939,600,540,0.5,6.346697656401317
26.848060846328735,600,549,4.5,125.22636376905827
26.891754865646362,599,535,7.0178344238090995,160.61315789682865
26.932679891586304,597,523,6.082762530298219,148.63185521799886
26.98343276977539,593,535,6.324555320336759,124.61471242623419
27.059257984161377,592,515,10.012492197250394,132.04700149322437
27.094398975372314,593,518,1.5811388300841898,44.99414431975573
27.14068293571472,582,504,8.902246907382429,192.3397834049614
27.17700982093811,574,499,4.716990566028302,129.84847275018555
27.218533754348755,562,500,6.020797289396148,144.99583239994155
27.261521816253662,545,496,8.73212459828649,203.1290598213661
27.301361799240112,528,498,8.558621384311845,214.82492568389603
27.34641671180725,520,499,4.031128874149275,89.47146147808587
27.38106393814087,502,500,9.013878188659973,260.1616101059673
27.42597484588623,490,461,20.402205763103165,454.2817499655288
27.466336965560913,475,512,26.580067720004024,658.5399363125255
27.511887073516846,477,490,11.045361017187261,242.48814136451836
27.545836925506592,471,485,3.905124837953327,115.02626989751813
27.59505295753479,460,496,7.7781745930520225,158.0414810481985
27.67135190963745,452,488,5.656854249492381,74.14065453849244
27.708345890045166,426,502,14.7648230602334,399.1142044599855
27.755536794662476,441,493,8.74642784226795,185.3413896850744
27.791940689086914,441,483,5.0,137.34794254988898
27.83487296104431,436,458,12.747548783981962,296.9222965099915
27.876399755477905,435,461,1.5811388300841898,38.07514766430184
27.918421983718872,435,465,2.0,47.59385886277758
27.95865488052368,438,466,1.5811388300841898,39.29965166950582
27.999820947647095,439,475,4.527692569068709,109.98603669121445
28.036244869232178,457,469,9.486832980505138,260.45611146907254
28.08224391937256,457,470,0.5,10.869789669005982
28.124390840530396,477,473,10.111874208078342,239.9196413472331
28.16123104095459,493,474,8.0156097709407,217.57780030090578
28.204792976379395,512,466,10.307764064044152,236.6231886514112
28.244046926498413,519,467,3.5355339059327378,90.06823250177236
28.287402868270874,529,474,6.103277807866851,140.7714273604723
28.325692892074585,536,472,3.640054944640259,95.06536123614207
28.36665391921997,545,480,6.020797289396148,146.98843532478142
28.407050848007202,557,477,6.18465843842649,153.0972433820593
28.454197883605957,583,463,14.7648230602334,313.1654593491203
28.488971948623657,595,444,11.236102527122116,323.117315200362
28.535496950149536,601,448,3.605551275463989,77.4970694726028
28.57037878036499,619,451,9.12414379544733,261.57296618584405
28.61520791053772,640,456,10.793516572461451,240.77015393502717
28.86092782020569,683,454,2.5,57.1362561436776
28.903949975967407,686,458,2.5,58.10959389962759
28.94311285018921,694,459,4.031128874149275,102.93240611806698
28.97927975654602,699,461,2.692582403567252,74.44878964772562
29.024430990219116,702,464,2.1213203435596424,46.98255553587841
29.06518793106079,708,458,4.242640687119285,104.09615146534988
29.103846788406372,709,456,1.118033988749895,28.920513060060557
29.15039896965027,712,452,2.5,53.703176375387955
29.18993878364563,713,453,0.7071067811865476,17.88341192676078
29.226316928863525,718,453,2.5,68.72258013776289
29.278932809829712,718,450,1.5,28.508502992926633
29.315024852752686,718,449,0.5,13.853469061507058
29.352313995361328,717,447,1.118033988749895,29.982829063244967
29.39883780479431,719,447,1.0,21.494370563968534
29.476688861846924,722,448,1.5811388300841898,20.309792698327072
29.52350091934204,723,445,1.5811388300841898,33.77631564793137
29.557591915130615,724,445,0.5,14.66662936749937
29.597548007965088,723,448,1.5811388300841898,39.57190800998543
29.636282682418823,721,451,1.8027756377319946,46.541649391818886
29.680842876434326,713,451,4.0,89.76621597761358
29.724360942840576,703,451,5.0,114.89481065918653
29.759827852249146,680,451,11.5,324.2459010883375
29.80316996574402,664,450,8.0156097709407,184.9381380972312
29.84804606437683,655,453,4.743416490252569,105.70028667296579
29.88156485557556,643,451,6.082762530298219,181.47320690158438
29.925946712493896,638,450,2.5495097567963922,57.444864496941385
30.82603096961975,473,346,97.52051066314203,108.34597971365942
30.910534858703613,475,351,2.692582403567252,31.863414012757598
30.94728374481201,475,347,2.0,54.42341827996056
30.997157096862793,477,347,1.0,20.050787823160473
31.030531883239746,481,352,3.2015621187164243,95.92756887059073
31.076279878616333,481,350,1.0,21.858881285796926
31.11097478866577,483,355,2.692582403567252,77.60741848675957
31.194700956344604,534,295,39.37321424522006,470.26175133504995
31.323656797409058,550,314,12.419742348374221,96.31004106410921
31.406553983688354,551,317,1.5811388300841898,19.073492129841693
31.440216064453125,554,330,6.670832032063167,198.17051948388806
31.48356866836548,555,339,4.527692569068709,104.43876861981346
31.52288579940796,555,339,0.0,0.0
31.5671968460083,554,343,2.0615528128088303,46.52457955693893
31.610140800476074,552,341,1.4142135623730951,32.93161004616768
31.6443829536438,548,345,2.8284271247461903,82.6007380695955
31.69451594352722,544,349,2.8284271247461903,56.41848075136344
31.771901845932007,537,347,3.640054944640259,47.037701073770464
31.80956482887268,528,347,4.5,119.48071152750522
31.85194683074951,522,334,7.158910531638177,168.91393078701492
31.89386487007141,511,336,5.5901699437494745,133.35952812155932
31.933181762695312,509,332,2.23606797749979,56.8729578629123
31.977620840072632,503,332,3.0,67.50815221765
32.02194404602051,497,341,5.408326913195984,122.02021035112327
32.10046672821045,493,342,2.0615528128088303,26.2542332395379
32.1431610584259,490,345,2.1213203435596424,49.6862307677516
32.17866897583008,485,355,5.5901699437494745,157.43446398498764
32.22319293022156,486,362,3.5355339059327378,79.40745502626176
32.26515293121338,487,360,1.118033988749895,26.64523265783093
32.30005383491516,489,360,1.0,28.652553198756703
32.34434199333191,492,362,1.8027756377319946,40.70559043724553
32.389309883117676,495,365,2.1213203435596424,47.17411365456358
32.42511987686157,502,356,5.70087712549569,159.1979369297532
32.46859002113342,507,359,2.9154759474226504,67.06846724938497
32.513479709625244,513,357,3.1622776601683795,70.44552471654004
32.593507051467896,520,356,3.5355339059327378,44.179074607829094
32.629960775375366,527,356,3.5,96.01213881149525
32.67223286628723,529,357,1.118033988749895,26.448514010838228
32.722216844558716,530,359,1.118033988749895,22.36784720650633
32.798141956329346,534,367,4.47213595499958,58.90193442862387
32.83522295951843,539,366,2.5495097567963922,68.7551451560168
32.87940073013306,539,364,1.0,22.63581855959416
32.91613984107971,542,348,8.139410298049853,221.54619663682593
32.962525844573975,542,353,2.5,53.89556787985012
33.000184059143066,542,358,2.5,66.38657803102248
33.04402780532837,542,362,2.0,45.616539963239696
33.082589864730835,541,369,3.5355339059327378,91.68426066235095
33.12477898597717,541,364,2.5,59.25698204053031
33.16904282569885,540,365,0.7071067811865476,15.97481794694414
33.20390176773071,540,366,0.5,14.343521944613533
33.247020959854126,541,368,1.118033988749895,25.928917813439714
33.28495693206787,540,370,1.118033988749895,29.471605009896233
33.32873892784119,538,371,1.118033988749895,25.53638702398584
33.37025189399719,537,358,6.519202405202649,157.04014935245692
33.41210985183716,538,342,8.0156097709407,191.49548101669274
33.453325033187866,541,339,2.1213203435596424,51.46939244325809
33.48962879180908,539,338,1.118033988749895,30.796645614994773
33.53566288948059,539,337,0.5,10.86151407958318
33.57260990142822,542,340,2.1213203435596424,57.41520712328162
33.62382197380066,542,338,1.0,19.526645840995535
33.69788384437561,541,334,2.0615528128088303,27.8355488027071
33.739386796951294,542,336,1.118033988749895,26.938661453328656
33.78631091117859,541,342,3.0413812651491097,64.8148892148931
33.82337784767151,541,337,2.5,67.44555219656526
33.859731912612915,540,341,2.0615528128088303,56.707628600310386
33.90355396270752,540,344,1.5,34.229343373067906
33.94676971435547,539,349,2.5495097567963922,58.99491874087021
33.98276495933533,538,349,0.5,13.890723629740023
34.029804944992065,538,343,3.0,63.77552965027876
34.108150005340576,536,347,2.23606797749979,28.541275832233055
34.15322494506836,537,350,1.5811388300841898,35.078002092360215
34.18798589706421,535,353,1.8027756377319946,51.86209048438151
34.23509192466736,535,347,3.0,63.686117311225495
34.31345510482788,531,335,6.324555320336759,80.7082523626692
34.35004997253418,529,336,1.118033988749895,30.55166089745025
34.39664387702942,527,335,1.118033988749895,23.995284380259015
34.439209938049316,529,338,1.8027756377319946,42.35241867668444
34.48036503791809,528,345,3.5355339059327378,85.90755258050659
34.514309883117676,526,353,4.123105625617661,121.46485280386764
34.55845880508423,526,311,21.0,475.6628036333395
34.597996950149536,519,333,11.543396380615196,291.9559418265133
34.64134693145752,519,348,7.5,173.0104552229366
34.68000793457031,519,337,5.5,142.26221663089865
34.72400093078613,519,331,3.0,68.19267288098851
34.76182174682617,517,344,6.576473218982953,173.88501644228828
34.80559206008911,517,318,13.0,297.0049568049851
34.84718084335327,518,324,3.0413812651491097,73.12984479086869
34.885221004486084,518,326,1.0,26.288006417970315
34.929778814315796,517,331,2.5495097567963922,57.218022307199114
34.96642780303955,517,337,3.0,81.85764749507211
35.0105299949646,514,353,8.139410298049853,184.55795376072663
35.05182480812073,513,352,0.7071067811865476,17.123380084397276
35.09176993370056,514,352,0.5,12.517171813634791
35.135870933532715,518,326,13.152946437965905,298.24599188284856
35.17244791984558,517,327,0.7071067811865476,19.33201317184018
35.21532487869263,517,331,2.0,46.645099227642504
35.260278940200806,516,338,3.5355339059327378,78.64770806725663
35.29422187805176,516,339,0.5,14.73060470474197
35.33693194389343,520,338,2.0615528128088303,48.268546821045824
35.382954835891724,522,342,2.23606797749979,48.585994499928916
35.418293952941895,522,328,7.0,198.08078368404364
35.462676763534546,520,323,2.692582403567252,60.66723507620928
35.503368854522705,515,324,2.5495097567963922,62.65369252069802
35.54151177406311,518,322,1.8027756377319946,47.26370344625276
35.5847647190094,519,333,5.522680508593631,127.68334076330808
35.62604594230652,522,346,6.670832032063167,161.59482445687843
35.66771984100342,527,338,4.716990566028302,113.18812766560886
35.70321083068848,531,342,2.8284271247461903,79.69423084126996
35.749918937683105,541,346,5.385164807134504,115.29400683598158
35.79385805130005,549,343,4.272001872658765,97.22549047988622
35.82864284515381,554,351,4.716990566028302,135.60495962285137
35.87309980392456,563,348,4.743416490252569,106.6968281549039
35.90816402435303,566,349,1.5811388300841898,45.09265601126972
37.6758189201355,708,154,120.61198116273523,68.23276503264802
37.92306590080261,701,154,3.5,14.155885708114237
38.004562854766846,698,153,1.5811388300841898,19.401201556295035
38.04528570175171,702,157,2.8284271247461903,69.45553501692844
38.08239793777466,710,164,5.315072906367325,143.2161862486708
38.12753772735596,720,168,5.385164807134504,119.29973216723963
38.16838884353638,735,173,7.905694150420948,193.52455672215325
38.29530692100525,767,185,17.08800749063506,134.63808963562394
38.53579902648926,856,213,46.650294747193186,193.97848695825542
38.943119049072266,967,203,55.724770075793046,136.8083251160011
38.987872838974,969,213,5.0990195135927845,113.93492092599938
39.03105568885803,969,218,2.5,57.89335365113018
39.066314935684204,970,220,1.118033988749895,31.70895834110705
39.14708185195923,974,225,3.2015621187164243,39.63952403252078
39.197202920913696,972,223,1.4142135623730951,28.215949736782953
39.23190689086914,971,221,1.118033988749895,32.21631387375318
39.27408409118652,972,220,0.7071067811865476,16.765142680537814
39.314576864242554,970,219,1.118033988749895,27.61070443861327
39.35638689994812,965,220,2.5495097567963922,60.978416157079764
39.39440202713013,959,220,3.0,78.91595326346686
39.44137167930603,955,220,2.0,42.580685769396716
39.475080728530884,946,220,4.5,133.49531070968837
39.51995277404785,935,216,5.852349955359813,130.42307048709924
39.56156373023987,901,211,17.18284027743958,412.94028904666817
39.60300278663635,881,206,10.307764064044152,248.74514432521312
39.6845817565918,858,174,19.704060495238032,241.53357790616528
39.77070999145508,833,186,13.865424623862047,160.98582126838926
39.805519819259644,814,178,10.307764064044152,296.11649106440717
39.84881091117859,810,163,7.762087348130012,179.29987450219798
39.88984489440918,798,164,6.020797289396148,146.7270982581005
39.93009686470032,785,162,6.576473218982953,163.3826411829311
39.97295308113098,775,159,5.220153254455275,121.80620897555954
40.01306080818176,769,154,3.905124837953327,97.36589742442808
40.05402183532715,761,149,4.716990566028302,115.15801469738462
40.09457492828369,758,147,1.8027756377319946,44.454701387730495
40.1342236995697,753,142,3.5355339059327378,89.17133598992962
40.18080186843872,751,140,1.4142135623730951,30.362154561077187
40.382307052612305,578,19,105.55804090641318,523.8477676856273
40.50160884857178,597,31,11.236102527122116,94.18217418067259
40.914905071258545,517,334,156.69157603394,379.12656209465223
40.99594283103943,528,372,19.78004044485248,244.0842453978898
41.04012203216553,534,370,3.1622776601683795,71.57842558407604
41.074474811553955,536,364,3.1622776601683795,92.05303665279676
41.57445979118347,519,326,20.81465829649865,41.630567206083036
41.65252876281738,518,328,1.118033988749895,14.321105624302216
41.68993282318115,510,347,10.307764064044152,275.578746365956
41.7358078956604,511,350,1.5811388300841898,34.466187073588394
41.772193908691406,510,356,3.0413812651491097,83.58654911043529
41.853418827056885,621,49,163.22530441080514,2009.547164779641
41.90029263496399,642,58,11.423659658795863,243.7109372772853
41.980979919433594,674,53,16.194134740701646,200.70243839724336
42.09900379180908,742,58,34.09178786746157,288.85501874569826
42.182127714157104,756,70,9.219544457292887,110.91325092543859
42.22688579559326,758,86,8.06225774829855,180.12965456972336
42.26777386665344,751,83,3.8078865529319543,93.12952296838259
42.30450677871704,751,82,0.5,13.611771349200684
42.352580070495605,749,79,1.8027756377319946,37.500565720274636
42.387449979782104,751,80,1.118033988749895,32.063002503501686
42.43527603149414,751,77,1.5,31.363659476462757
42.47529482841492,751,77,0.0,0.0
42.509339809417725,752,79,1.118033988749895,32.83990637732161
42.55164098739624,753,79,0.5,11.820001803589143
42.59750175476074,754,79,0.5,10.90256506233299
42.63668990135193,758,80,2.0615528128088303,52.606540296868154
42.6772940158844,756,74,3.1622776601683795,77.88071964085161
42.71731185913086,760,72,2.23606797749979,55.87677386130987
42.761722803115845,758,71,1.118033988749895,25.17474046775238
42.798663854599,758,75,2.0,54.14031056782538
42.848339796066284,762,84,4.924428900898052,99.13106335671785
42.92350792884827,759,83,1.5811388300841898,21.03469610812501
42.96688771247864,760,82,0.7071067811865476,16.30037593575011
43.003299951553345,760,84,1.0,27.46329326104607
43.049659729003906,759,83,0.7071067811865476,15.25259222697116
43.08409070968628,762,84,1.5811388300841898,45.92198069146646
43.134684801101685,761,84,0.5,9.882576917820806
43.16762685775757,765,91,4.031128874149275,122.37028538499807
44.2770140171051,569,324,152.23747895968324,137.22664597021202
44.35416078567505,561,328,4.47213595499958,57.96919349829734
44.525147676467896,565,305,11.672617529928752,68.26615464965857
44.60353493690491,563,305,1.0,12.757175010645417
44.6496639251709,560,305,1.5,32.517513528600006
44.689295053482056,557,311,3.3541019662496847,84.63301725642303
44.735288858413696,556,314,1.5811388300841898,34.377213027584794
44.81396985054016,556,318,2.0,25.41909991151837
44.84760499000549,555,315,1.5811388300841898,47.00854092529869
44.88978600502014,552,319,2.5,59.26836988469365
44.9363808631897,547,328,5.1478150704935,110.48032492686072
45.01310205459595,548,332,2.0615528128088303,26.87070905732687
45.058513879776,548,344,6.0,132.12417638380646
45.097179889678955,548,346,1.0,25.86250824716205
45.139670848846436,551,356,5.220153254455275,122.85326941855448
45.180499792099,565,351,7.433034373659253,182.05306778770387
45.21580100059509,559,348,3.3541019662496847,95.01380006921951
45.26145887374878,558,352,2.0615528128088303,45.15218669668532
45.30009698867798,555,354,1.8027756377319946,46.657960437133504
45.344610929489136,560,353,2.5495097567963922,57.274411349295065
45.37945008277893,555,360,4.301162633521313,123.45772578753252
45.42266273498535,554,359,0.7071067811865476,16.363420088375868
45.46778178215027,555,363,2.0615528128088303,45.691408448266664
45.51240086555481,556,361,1.118033988749895,25.057305158270225
45.58838081359863,559,361,1.5,19.742050878145367
45.62508273124695,559,362,0.5,13.623266358752494
45.67044973373413,559,369,3.5,77.14858395127258
